MSGID,SYMBOL,ENUMNAME,LOCALE,MSGLOCALE,SYMBOLLOC,TEXT,TXTHASH,STATUS,SRC
1016,DDICT_FIELDS_EXPECTED_OWNERS_NOTE,DDictFieldsExpectedOwnersNote,en-US,0000001016|en-US,DDICT_FIELDS_EXPECTED_OWNERS_NOTE|en-US,  Note          : expected DDOBJECT rows where OBJTYPE=CATALOG_FIELD and OWNER in {owners},5611c0b9eff7e80c85e9f1c430ca66c63b6219b957246c73d8ab1136fb869c11,ACTIVE,src/help/helpdata_messages.cpp
1017,DDICT_FIELDS_COLUMN_HEADER,DDictFieldsColumnHeader,en-US,0000001017|en-US,DDICT_FIELDS_COLUMN_HEADER|en-US,  Field       OBJID                     STATUS                    PROFILE       ATTRS,c63895e6d06058d362af9c56d99cb51bc8b7f3549edcb81292d15a1dd485f8e2,ACTIVE,src/help/helpdata_messages.cpp
1018,DDICT_FIELDS_DIVIDER,DDictFieldsDivider,en-US,0000001018|en-US,DDICT_FIELDS_DIVIDER|en-US,  ----------  ------------------------  ------------------------  ------------  -----,6d1d31337fe3efddd7c1ccd996aab8fd4a2985253b55c30c0a1fb34566be8566,ACTIVE,src/help/helpdata_messages.cpp
1019,DDICT_TAGS_REQUIRES_TABLE_NAME,DDictTagsRequiresTableName,en-US,0000001019|en-US,DDICT_TAGS_REQUIRES_TABLE_NAME|en-US,TAGS requires a table name.,98c0393e7da816c544e7a37f4ef9eb3defc64f07e0ba70a079da0e7068e4543f,ACTIVE,src/help/helpdata_messages.cpp
1020,DDICT_TAGS_TITLE,DDictTagsTitle,en-US,0000001020|en-US,DDICT_TAGS_TITLE|en-US,DDICT TAGS {table},e310689990036b62f8bb87480523aaab123605c55ea83c164c14c6b6f5221ed9,ACTIVE,src/help/helpdata_messages.cpp
1021,DDICT_TABLE_DBF_LINE,DDictTableDbfLine,en-US,0000001021|en-US,DDICT_TABLE_DBF_LINE|en-US,  Table DBF     : {value},222fa79fe114838b1d7834c7585f862a2d932f7f6cd18b84a98068a39371e49f,ACTIVE,src/help/helpdata_messages.cpp
1022,DDICT_CDX_ARTIFACT_LINE,DDictCdxArtifactLine,en-US,0000001022|en-US,DDICT_CDX_ARTIFACT_LINE|en-US,  CDX artifact  : {value},644ca28732c062854c22a8ea0c0f1eb0cd56f11de9780f2f8463a2771d091e38,ACTIVE,src/help/helpdata_messages.cpp
1023,DDICT_LMDB_MIRROR_LINE,DDictLmdbMirrorLine,en-US,0000001023|en-US,DDICT_LMDB_MIRROR_LINE|en-US,  LMDB mirror   : {value},b91b7e57a390e583781ac1e9e11be37cb723c219211fd8abf7ef744a8d61269b,ACTIVE,src/help/helpdata_messages.cpp
1024,DDICT_CATALOG_TAGS_LINE,DDictCatalogTagsLine,en-US,0000001024|en-US,DDICT_CATALOG_TAGS_LINE|en-US,  Catalog tags  : {count},cde9497c7b67772c96f61466b60f1e6cff0130519a36ed846509d31b1087bf51,ACTIVE,src/help/helpdata_messages.cpp
1025,DDICT_TAGS_PHYSICAL_NO_CATALOG_LINE,DDictTagsPhysicalNoCatalogLine,en-US,0000001025|en-US,DDICT_TAGS_PHYSICAL_NO_CATALOG_LINE|en-US,  Result        : PHYSICAL_TAGS_FOUND_NO_CATALOG_ROWS,f01706e05cf76a23381bb606a16f9084bda3b7cce08b67231f0f3c47065c58da,ACTIVE,src/help/helpdata_messages.cpp
1026,DDICT_TAGS_NO_CATALOG_LINE,DDictTagsNoCatalogLine,en-US,0000001026|en-US,DDICT_TAGS_NO_CATALOG_LINE|en-US,  Result        : NO_CATALOG_TAGS_FOUND,1ff4c41ca994fc9cd8625f142ab8c478b2b7ef44c79a34333b1ce3719d336507,ACTIVE,src/help/helpdata_messages.cpp
1027,DDICT_TAGS_PHYSICAL_ARTIFACTS_NOTE,DDictTagsPhysicalArtifactsNote,en-US,0000001027|en-US,DDICT_TAGS_PHYSICAL_ARTIFACTS_NOTE|en-US,"  Note          : physical DBF/CDX/LMDB artifacts exist, but no DDOBJECT CATALOG_TAG rows were found for OWNER in {owners}",6120a0338bf9442f2d90cabc166c0d80c5b6e9016b96ec9b8313c34908c13787,ACTIVE,src/help/helpdata_messages.cpp
1028,DDICT_TAGS_EXPECTED_OWNERS_NOTE,DDictTagsExpectedOwnersNote,en-US,0000001028|en-US,DDICT_TAGS_EXPECTED_OWNERS_NOTE|en-US,  Note          : expected DDOBJECT rows where OBJTYPE=CATALOG_TAG and OWNER in {owners},2ee525e7b302eb519b807a6fe9a0135bedd724c11f097535745320a91ca09368,ACTIVE,src/help/helpdata_messages.cpp
1029,DDICT_TAGS_COLUMN_HEADER,DDictTagsColumnHeader,en-US,0000001029|en-US,DDICT_TAGS_COLUMN_HEADER|en-US,  Tag         OBJID                     STATUS                    PROFILE       ATTRS,0bd8ff70132417545e6a69213f1d943d1367f23955d85e54c24962e6b6b68903,ACTIVE,src/help/helpdata_messages.cpp
1030,DDICT_TAGS_DIVIDER,DDictTagsDivider,en-US,0000001030|en-US,DDICT_TAGS_DIVIDER|en-US,  ----------  ------------------------  ------------------------  ------------  -----,6d1d31337fe3efddd7c1ccd996aab8fd4a2985253b55c30c0a1fb34566be8566,ACTIVE,src/help/helpdata_messages.cpp
1031,DDICT_UNKNOWN_SUBCOMMAND,DDictUnknownSubcommand,en-US,0000001031|en-US,DDICT_UNKNOWN_SUBCOMMAND|en-US,unknown subcommand '{subcommand}'.,0cf1f2c528aa0c7e43e1a036934e924e6f6f886e1b0db8b881850bc010cc0ce8,ACTIVE,src/help/helpdata_messages.cpp
1032,DDICT_REL_REQUIRES_OBJECT_TOKEN,DDictRelRequiresObjectToken,en-US,0000001032|en-US,DDICT_REL_REQUIRES_OBJECT_TOKEN|en-US,REL requires an object id or name.,fbe47252b67ce0733eba83e2e2c654ae36b8b7fc03941c9be25c4a43ea58cc4c,ACTIVE,src/help/helpdata_messages.cpp
1033,DDICT_REL_INVALID_DIRECTION,DDictRelInvalidDirection,en-US,0000001033|en-US,DDICT_REL_INVALID_DIRECTION|en-US,"REL direction must be IN, OUT, or BOTH.",9f8ae4ced703c7cb6891abdf7e872d5e5f3f01f34e12b24097c3a04dce51d896,ACTIVE,src/help/helpdata_messages.cpp
1034,DDICT_REL_TITLE,DDictRelTitle,en-US,0000001034|en-US,DDICT_REL_TITLE|en-US,DDICT REL {token} {direction},59f1a5b8d47439cd38894b76d273090fe3940310114389c0ca8016568325c55c,ACTIVE,src/help/helpdata_messages.cpp
1035,DDICT_OBJECT_NOT_FOUND_LINE,DDictObjectNotFoundLine,en-US,0000001035|en-US,DDICT_OBJECT_NOT_FOUND_LINE|en-US,  Result        : OBJECT_NOT_FOUND,8fcf82a34487df73d270aebda3dcc94435f3016f17820f63f74a3ba99a0c45ac,ACTIVE,src/help/helpdata_messages.cpp
1036,DDICT_OBJECT_LOOKUP_NOTE,DDictObjectLookupNote,en-US,0000001036|en-US,DDICT_OBJECT_LOOKUP_NOTE|en-US,  Note          : token was matched against OBJID and DDOBJECT NAME/OWNER.,033603e6bdf594636226987cac8eb1c9b101734d17c699647ee8f4afa8994c3e,ACTIVE,src/help/helpdata_messages.cpp
1037,DDICT_OBJECT_OBJID_LINE,DDictObjectObjidLine,en-US,0000001037|en-US,DDICT_OBJECT_OBJID_LINE|en-US,  Object OBJID  : {value},c7fa845e3269454ca24df360e537b28a2ad031be1b2a94ff8c9d1fc1034aa9ab,ACTIVE,src/help/helpdata_messages.cpp
1038,DDICT_OBJECT_TYPE_LINE,DDictObjectTypeLine,en-US,0000001038|en-US,DDICT_OBJECT_TYPE_LINE|en-US,  Object type   : {value},7837d7db32ae6012591ca1ce372db84fe73d0714d7fe8231e7ff622425d603f5,ACTIVE,src/help/helpdata_messages.cpp
1039,DDICT_OBJECT_OWNER_LINE,DDictObjectOwnerLine,en-US,0000001039|en-US,DDICT_OBJECT_OWNER_LINE|en-US,  Object owner  : {value},0f3dc9d5bf95af78f498e9d089c6eec96113413352fb33c7a4832ae8e4cfb780,ACTIVE,src/help/helpdata_messages.cpp
1040,DDICT_OBJECT_NAME_LINE,DDictObjectNameLine,en-US,0000001040|en-US,DDICT_OBJECT_NAME_LINE|en-US,  Object name   : {value},ad4ef946f7b60261d107a0eb6e034aeaef668c5b251dd2d4a2e67c7aac9cd799,ACTIVE,src/help/helpdata_messages.cpp
1041,DDICT_INCOMING_EDGES_LINE,DDictIncomingEdgesLine,en-US,0000001041|en-US,DDICT_INCOMING_EDGES_LINE|en-US,  Incoming edges: {count},638c9dbe67d3c7f4e76c8ff32926c3fa24c64f64110b19ebceb042551fbe3028,ACTIVE,src/help/helpdata_messages.cpp
1042,DDICT_OUTGOING_EDGES_LINE,DDictOutgoingEdgesLine,en-US,0000001042|en-US,DDICT_OUTGOING_EDGES_LINE|en-US,  Outgoing edges: {count},1db7e0db62a7c29842c9a65281e495fa9af3ad0bf7a161e058c724ed97961fa4,ACTIVE,src/help/helpdata_messages.cpp
1043,DDICT_ROWS_SHOWN_PER_DIRECTION_LINE,DDictRowsShownPerDirectionLine,en-US,0000001043|en-US,DDICT_ROWS_SHOWN_PER_DIRECTION_LINE|en-US,  Rows shown    : bounded to {count} per direction,a8670e7d045733fe22c7774db500301a7b3d02f48a83e0636278e5f6d7747cdd,ACTIVE,src/help/helpdata_messages.cpp
1044,DDICT_REL_COLUMN_HEADER,DDictRelColumnHeader,en-US,0000001044|en-US,DDICT_REL_COLUMN_HEADER|en-US,  Dir  EdgeType            OtherOBJ                  OtherType          OtherOwner      OtherName       EVID,848cfdc8d6ae1aa6fc394c3b798d6e9cd640ec1547694f9a8bef66d96b54c78e,ACTIVE,src/help/helpdata_messages.cpp
1045,DDICT_REL_DIVIDER,DDictRelDivider,en-US,0000001045|en-US,DDICT_REL_DIVIDER|en-US,  ---  ------------------  ------------------------  -----------------  --------------  --------------  --------------------,e6b22dd57bdf1d2cd19b196f440f136570513771211dc42d1262341e33076722,ACTIVE,src/help/helpdata_messages.cpp
1046,DDICT_EVIDENCE_REQUIRES_OBJECT_TOKEN,DDictEvidenceRequiresObjectToken,en-US,0000001046|en-US,DDICT_EVIDENCE_REQUIRES_OBJECT_TOKEN|en-US,EVIDENCE requires an object id or name.,e7dd48931d07a247c5ae3e79a91becccbc2e615443bb590dfc9ec495157b0055,ACTIVE,src/help/helpdata_messages.cpp
1047,DDICT_EVIDENCE_TITLE,DDictEvidenceTitle,en-US,0000001047|en-US,DDICT_EVIDENCE_TITLE|en-US,DDICT EVIDENCE {token},7079d0dd2102e24208627d6f132486fdf18315cd4e6daa22ddc828c73b5cc6c8,ACTIVE,src/help/helpdata_messages.cpp
1048,DDICT_DIRECT_EVIDENCE_ROWS_LINE,DDictDirectEvidenceRowsLine,en-US,0000001048|en-US,DDICT_DIRECT_EVIDENCE_ROWS_LINE|en-US,  Direct evidence rows: {count},6b8c61c6551622d01a33c3bc2d5c5c9a594d5d4a172df66ff6c76c636fcf520b,ACTIVE,src/help/helpdata_messages.cpp
1049,DDICT_ATTRIBUTE_EVIDENCE_ROWS_LINE,DDictAttributeEvidenceRowsLine,en-US,0000001049|en-US,DDICT_ATTRIBUTE_EVIDENCE_ROWS_LINE|en-US,  Attribute evidence rows: {count},7c7c3b6090b5937a9c2fff4eace545d56f9bb92bc37514d6f34df4b63d2c01cc,ACTIVE,src/help/helpdata_messages.cpp
1050,DDICT_ROWS_SHOWN_PER_SECTION_LINE,DDictRowsShownPerSectionLine,en-US,0000001050|en-US,DDICT_ROWS_SHOWN_PER_SECTION_LINE|en-US,  Rows shown    : bounded to {count} per section,74fa827af1fb78cfc3f50f7f3071e9a22e297bce7339c4befccdff83e4716498,ACTIVE,src/help/helpdata_messages.cpp
1051,DDICT_EVIDENCE_ROWS_TITLE,DDictEvidenceRowsTitle,en-US,0000001051|en-US,DDICT_EVIDENCE_ROWS_TITLE|en-US,  Evidence rows,d3ab18bb877cc4e4fa5fb447a65f28f5d1b5b8a0252616b5ca13e701ed3974f8,ACTIVE,src/help/helpdata_messages.cpp
1052,DDICT_EVIDENCE_COLUMN_HEADER,DDictEvidenceColumnHeader,en-US,0000001052|en-US,DDICT_EVIDENCE_COLUMN_HEADER|en-US,  EVID                  KIND                  SRCID                 SOURCE              ARTIFACT,23abe9b6ec736e690c356720f4cefbbd0d6868397d46164645206f7f4c0c9958,ACTIVE,src/help/helpdata_messages.cpp
1053,DDICT_EVIDENCE_DIVIDER,DDictEvidenceDivider,en-US,0000001053|en-US,DDICT_EVIDENCE_DIVIDER|en-US,  --------------------  --------------------  --------------------  ------------------  ------------------,7ceafc91d8e09a1c56142bc5e06f3184a933cc6cfd70f30c37f45176b92b3279,ACTIVE,src/help/helpdata_messages.cpp
1054,DDICT_NONE_LINE,DDictNoneLine,en-US,0000001054|en-US,DDICT_NONE_LINE|en-US,  (none),889a81e123881a652d646e2997c4cf24fe5ae3bf50981bbf5a42f6f5364fcadb,ACTIVE,src/help/helpdata_messages.cpp
1055,DDICT_ATTRIBUTE_EVIDENCE_TITLE,DDictAttributeEvidenceTitle,en-US,0000001055|en-US,DDICT_ATTRIBUTE_EVIDENCE_TITLE|en-US,  Attribute evidence,29205555ef1b1a5c3c20ae3c3a484eaf3c16d85f720acba98311d85855763c68,ACTIVE,src/help/helpdata_messages.cpp
1056,DDICT_ATTRIBUTE_EVIDENCE_COLUMN_HEADER,DDictAttributeEvidenceColumnHeader,en-US,0000001056|en-US,DDICT_ATTRIBUTE_EVIDENCE_COLUMN_HEADER|en-US,  ATTRNAME            ATTRVAL                         EVID,ced7a46053a27c240178559240c62a7506d101385b34fcabbdc9cfb7a537a858,ACTIVE,src/help/helpdata_messages.cpp
1057,DDICT_ATTRIBUTE_EVIDENCE_DIVIDER,DDictAttributeEvidenceDivider,en-US,0000001057|en-US,DDICT_ATTRIBUTE_EVIDENCE_DIVIDER|en-US,  ------------------  ------------------------------  --------------------,9757090935ca63c066dd51b03386925759dbed34fb192d3598a9f71e7e7a8720,ACTIVE,src/help/helpdata_messages.cpp
1058,DDICT_OBJECTS_TITLE,DDictObjectsTitle,en-US,0000001058|en-US,DDICT_OBJECTS_TITLE|en-US,DDICT OBJECTS,7e25c46bbfbe1c735655376c548e7db11e301bb1471473a88d7aa39d81deaa37,ACTIVE,src/help/helpdata_messages.cpp
1059,DDICT_TYPE_FILTER_LINE,DDictTypeFilterLine,en-US,0000001059|en-US,DDICT_TYPE_FILTER_LINE|en-US,  Type filter   : {value},c671af1f857f244ca3bae9643f7b801cd85fd57bc4226e1eb719ea6b137511b9,ACTIVE,src/help/helpdata_messages.cpp
1060,DDICT_PROFILE_FILTER_LINE,DDictProfileFilterLine,en-US,0000001060|en-US,DDICT_PROFILE_FILTER_LINE|en-US,  Profile filter: {value},7ed518aa13d58858b5f3e2e14ba2f47d4b43bb3c1f268fcfbd045447c00e21b8,ACTIVE,src/help/helpdata_messages.cpp
1061,DDICT_OBJECT_ROWS_LINE,DDictObjectRowsLine,en-US,0000001061|en-US,DDICT_OBJECT_ROWS_LINE|en-US,  Object rows   : {count},398f629115976a984970c4a2bf48245be45ae5e051a04945ec2b7d27ad3d34c8,ACTIVE,src/help/helpdata_messages.cpp
1062,DDICT_ROWS_SHOWN_BOUNDED_LINE,DDictRowsShownBoundedLine,en-US,0000001062|en-US,DDICT_ROWS_SHOWN_BOUNDED_LINE|en-US,  Rows shown    : bounded to {count},959f70a2593efd01cc5ec339497e434a23fd8896d5054a9b93994dca0edca21d,ACTIVE,src/help/helpdata_messages.cpp
1063,DDICT_OBJECTS_COLUMN_HEADER,DDictObjectsColumnHeader,en-US,0000001063|en-US,DDICT_OBJECTS_COLUMN_HEADER|en-US,  OBJTYPE             NAME              OWNER             STATUS                    PROFILE       ATTRS,19cbea9d91e53a9e9ce8da0b7061083f6eb80fd79829be4fdb2ac818cc582e6f,ACTIVE,src/help/helpdata_messages.cpp
1064,DDICT_OBJECTS_DIVIDER,DDictObjectsDivider,en-US,0000001064|en-US,DDICT_OBJECTS_DIVIDER|en-US,  ------------------  ----------------  ----------------  ------------------------  ------------  -----,087feb07b1eb5ed9fa2dad162b967ec243f7e03b8e405e012ddcf0f40062c3c6,ACTIVE,src/help/helpdata_messages.cpp
1065,CMDHELPCHK_REFLECTION_REPORTS_TITLE,CmdHelpChkReflectionReportsTitle,de,0000001065|de,CMDHELPCHK_REFLECTION_REPORTS_TITLE|de,=== REFLEXIONSBERICHTE ===,288f2349f2f1b31b60cc1e3e017c27d5d53f76043d15897860ecf272749bd447,ACTIVE,src/help/helpdata_messages.cpp
1065,CMDHELPCHK_REFLECTION_REPORTS_TITLE,CmdHelpChkReflectionReportsTitle,en-US,0000001065|en-US,CMDHELPCHK_REFLECTION_REPORTS_TITLE|en-US,=== REFLECTION REPORTS ===,943b3d67af991ba3af7040ffdbc3411b4bda120597eef9feb951f14ed4b45a2e,ACTIVE,src/help/helpdata_messages.cpp
1065,CMDHELPCHK_REFLECTION_REPORTS_TITLE,CmdHelpChkReflectionReportsTitle,es,0000001065|es,CMDHELPCHK_REFLECTION_REPORTS_TITLE|es,=== INFORMES DE REFLEXION ===,3f2bbb516f7721b44db1e8376d954115e50216e653c62f94d8c012fd8ca910da,ACTIVE,src/help/helpdata_messages.cpp
1065,CMDHELPCHK_REFLECTION_REPORTS_TITLE,CmdHelpChkReflectionReportsTitle,fr,0000001065|fr,CMDHELPCHK_REFLECTION_REPORTS_TITLE|fr,=== RAPPORTS DE REFLEXION ===,2746d941426485ec81303cbfc9ea2871b7504cd37723b18083f19d2e5a302efb,ACTIVE,src/help/helpdata_messages.cpp
1065,CMDHELPCHK_REFLECTION_REPORTS_TITLE,CmdHelpChkReflectionReportsTitle,it,0000001065|it,CMDHELPCHK_REFLECTION_REPORTS_TITLE|it,=== RAPPORTI DI RIFLESSIONE ===,c2b66b3adfe8ecaab1407df535d3b6a1adca2995951fa01a42e4d67d27f41e54,ACTIVE,src/help/helpdata_messages.cpp
1066,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE,CmdHelpChkArtifactsSummaryTitle,de,0000001066|de,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE|de,HELP-DATA-v2-Artefaktzusammenfassung,b436b201c9d7755c54cdeca5ea1ee6e13c19007347451b9799f6364c49024b64,ACTIVE,src/help/helpdata_messages.cpp
1066,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE,CmdHelpChkArtifactsSummaryTitle,en-US,0000001066|en-US,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE|en-US,HELP DATA v2 artifact summary,9191c41f04b1a744dc211e59c5f9a5f069450b7168cf72f094fe1a612ac65606,ACTIVE,src/help/helpdata_messages.cpp
1066,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE,CmdHelpChkArtifactsSummaryTitle,es,0000001066|es,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE|es,Resumen de artefactos HELP DATA v2,9bb20851ea011cba7d81984a21f5d974e38059a6ce035c8a2f57a4e6a7c4dc84,ACTIVE,src/help/helpdata_messages.cpp
1066,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE,CmdHelpChkArtifactsSummaryTitle,fr,0000001066|fr,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE|fr,Resume des artefacts HELP DATA v2,60020fcc908a7f94131d456cefc319e53e503869503696dda793b14887062e36,ACTIVE,src/help/helpdata_messages.cpp
1066,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE,CmdHelpChkArtifactsSummaryTitle,it,0000001066|it,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE|it,Riepilogo artefatti HELP DATA v2,e19a3cd67e57dfb41354561f21e8202ae816482c5013e3d2e45b04f921eb5676,ACTIVE,src/help/helpdata_messages.cpp
1067,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE,CmdHelpChkSetFamilyCanonicalizationTitle,de,0000001067|de,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE|de,SET-Familien-Kanonisierung,92860719636bd77ffa50cac0e2ea00ac642a476c129fbf430461108dc2468304,ACTIVE,src/help/helpdata_messages.cpp
1067,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE,CmdHelpChkSetFamilyCanonicalizationTitle,en-US,0000001067|en-US,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE|en-US,SET-family canonicalization,0093f46371839ff761d84f5f85980f234f16cafae64cddc9922d3629f7c69956,ACTIVE,src/help/helpdata_messages.cpp
1067,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE,CmdHelpChkSetFamilyCanonicalizationTitle,es,0000001067|es,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE|es,Canonizacion de la familia SET,dcec041b4572a9e8022aa04600a981b63890a25848fc48d6768e0962215a7c25,ACTIVE,src/help/helpdata_messages.cpp
1067,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE,CmdHelpChkSetFamilyCanonicalizationTitle,fr,0000001067|fr,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE|fr,Canonicalisation de la famille SET,7a51ebcb64286e0998d3984619462eeeb50e407dc5d5805350deaa0924c228be,ACTIVE,src/help/helpdata_messages.cpp
1067,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE,CmdHelpChkSetFamilyCanonicalizationTitle,it,0000001067|it,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE|it,Canonicalizzazione famiglia SET,92998a6a62d82db055edcf0f1c2db671d4c2eff76da33b2ec625650c7c742a32,ACTIVE,src/help/helpdata_messages.cpp
1068,CMDHELPCHK_MISSING_V2_COLUMNS,CmdHelpChkMissingV2Columns,de,0000001068|de,CMDHELPCHK_MISSING_V2_COLUMNS|de,"Erwartete HELP-DATA-v2-Spalten fehlen; mindestens KIND, SOURCE und CONFID werden benoetigt.",f3c71adfc70493f8fa6f2116562d48a0443d4715d3846eea8dfb9fbbcf18d8c4,ACTIVE,src/help/helpdata_messages.cpp
1068,CMDHELPCHK_MISSING_V2_COLUMNS,CmdHelpChkMissingV2Columns,en-US,0000001068|en-US,CMDHELPCHK_MISSING_V2_COLUMNS|en-US,"Missing expected HELP DATA v2 columns; need at least KIND, SOURCE, CONFID.",d79e41e8dc2630afcbf0d21398d7da14cf30306e2e1f7657b71697d707ee423b,ACTIVE,src/help/helpdata_messages.cpp
1068,CMDHELPCHK_MISSING_V2_COLUMNS,CmdHelpChkMissingV2Columns,es,0000001068|es,CMDHELPCHK_MISSING_V2_COLUMNS|es,"Faltan columnas esperadas de HELP DATA v2; se necesitan al menos KIND, SOURCE y CONFID.",254d66f091cd154398a6047f44eb871a43b32058cd781b624a0e437b9ac8f135,ACTIVE,src/help/helpdata_messages.cpp
1068,CMDHELPCHK_MISSING_V2_COLUMNS,CmdHelpChkMissingV2Columns,fr,0000001068|fr,CMDHELPCHK_MISSING_V2_COLUMNS|fr,"Colonnes HELP DATA v2 attendues manquantes ; il faut au moins KIND, SOURCE et CONFID.",762f8d6f9480aeb6e2caaecf37e8df791678171b492cef6f52b7e3624fc4ce40,ACTIVE,src/help/helpdata_messages.cpp
1068,CMDHELPCHK_MISSING_V2_COLUMNS,CmdHelpChkMissingV2Columns,it,0000001068|it,CMDHELPCHK_MISSING_V2_COLUMNS|it,"Mancano colonne HELP DATA v2 attese; servono almeno KIND, SOURCE e CONFID.",a378edd35965d728e078b5ab58c8a15ba93f113408885c9a08b93bf96efeeace,ACTIVE,src/help/helpdata_messages.cpp
1069,CMDHELPCHK_MISSING_LEGACY_COLUMNS,CmdHelpChkMissingLegacyColumns,de,0000001069|de,CMDHELPCHK_MISSING_LEGACY_COLUMNS|de,"Erwartete Spalten fehlen; mindestens ID, COMMAND und ein Memo (USAGE) werden benoetigt.",75edd4768965970f8a06d3efef6133864fba05069ca40eaf897ad00ed5e4308c,ACTIVE,src/help/helpdata_messages.cpp
1069,CMDHELPCHK_MISSING_LEGACY_COLUMNS,CmdHelpChkMissingLegacyColumns,en-US,0000001069|en-US,CMDHELPCHK_MISSING_LEGACY_COLUMNS|en-US,"Missing expected columns; need at least ID, COMMAND, and one memo (USAGE).",8260d44d3a0aa07bf947f54f91297630feaa68ae9461838a805841ae22058b26,ACTIVE,src/help/helpdata_messages.cpp
1069,CMDHELPCHK_MISSING_LEGACY_COLUMNS,CmdHelpChkMissingLegacyColumns,es,0000001069|es,CMDHELPCHK_MISSING_LEGACY_COLUMNS|es,"Faltan columnas esperadas; se necesitan al menos ID, COMMAND y un memo (USAGE).",c84e3de8eb3fb120f5ce71609c55bd871841d9dfb1e10037d0ca0860f187a7c3,ACTIVE,src/help/helpdata_messages.cpp
1069,CMDHELPCHK_MISSING_LEGACY_COLUMNS,CmdHelpChkMissingLegacyColumns,fr,0000001069|fr,CMDHELPCHK_MISSING_LEGACY_COLUMNS|fr,"Colonnes attendues manquantes ; il faut au moins ID, COMMAND et un memo (USAGE).",fab912b870b8e4242882ff832e47cb0019bacb603f5b2bc3694b4dc9e56e3e87,ACTIVE,src/help/helpdata_messages.cpp
1069,CMDHELPCHK_MISSING_LEGACY_COLUMNS,CmdHelpChkMissingLegacyColumns,it,0000001069|it,CMDHELPCHK_MISSING_LEGACY_COLUMNS|it,"Mancano colonne attese; servono almeno ID, COMMAND e un memo (USAGE).",3e4ff30fd488e1efa137b2275c54281861335116578a5cf58afd81a5e53cb114,ACTIVE,src/help/helpdata_messages.cpp
1070,CMDHELPCHK_ARTIFACTS_ERROR,CmdHelpChkArtifactsError,de,0000001070|de,CMDHELPCHK_ARTIFACTS_ERROR|de,ARTIFACTS-Fehler: {detail},8bc430679e60a6ae97b1e32ba50090d2b9e157831b50cfbb85f94458dc9b5aff,ACTIVE,src/help/helpdata_messages.cpp
1070,CMDHELPCHK_ARTIFACTS_ERROR,CmdHelpChkArtifactsError,en-US,0000001070|en-US,CMDHELPCHK_ARTIFACTS_ERROR|en-US,ARTIFACTS error: {detail},91a5963206949f239963739fba45c05463385f28b1c22a88f66c225118d01e3f,ACTIVE,src/help/helpdata_messages.cpp
1070,CMDHELPCHK_ARTIFACTS_ERROR,CmdHelpChkArtifactsError,es,0000001070|es,CMDHELPCHK_ARTIFACTS_ERROR|es,Error de ARTIFACTS: {detail},8bc5aa912ccc2ff97ac8a2e66ba038d3cddf76e1854aac95c8e743c5e712e137,ACTIVE,src/help/helpdata_messages.cpp
1070,CMDHELPCHK_ARTIFACTS_ERROR,CmdHelpChkArtifactsError,fr,0000001070|fr,CMDHELPCHK_ARTIFACTS_ERROR|fr,Erreur ARTIFACTS : {detail},06fb04f511418055a537f13272db709b1a37c3385ee7e9d06eae6c27d7f3fcc0,ACTIVE,src/help/helpdata_messages.cpp
1070,CMDHELPCHK_ARTIFACTS_ERROR,CmdHelpChkArtifactsError,it,0000001070|it,CMDHELPCHK_ARTIFACTS_ERROR|it,Errore ARTIFACTS: {detail},e08a681cbe9a7a8eba5c475e1adaf8333120e7c2bf1e4630a0283f0f35a73c74,ACTIVE,src/help/helpdata_messages.cpp
1071,CMDHELPCHK_RUNTIME_ERROR,CmdHelpChkRuntimeError,de,0000001071|de,CMDHELPCHK_RUNTIME_ERROR|de,Fehler: {detail},1c1a8e3bb917b8dbea89fc544d34240dfa361e425a729de41637d05ea6d64073,ACTIVE,src/help/helpdata_messages.cpp
1071,CMDHELPCHK_RUNTIME_ERROR,CmdHelpChkRuntimeError,en-US,0000001071|en-US,CMDHELPCHK_RUNTIME_ERROR|en-US,error: {detail},0194ea3dd02c9eb14e84df8b37d7706550a23ad30de12fa92ee81fc6d9083997,ACTIVE,src/help/helpdata_messages.cpp
